"","Subject","Imagazine","Inewspaper","Ilibrary","MotherEd","FatherEd","FamilyIncome78","Race","Gender","Educ","Science","Arith","Word","Parag","Numer","Coding","Auto","Math","Mechanic","Elec","AFQT","Income2005","Esteem1","Esteem2","Esteem3","Esteem4","Esteem5","Esteem6","Esteem7","Esteem8","Esteem9","Esteem10"
"2076",4933,1,1,0,12,12,17000,3,"female",15,16,16,34,11,40,63,13,18,12,14,62.784,39000,1,1,4,1,4,1,1,4,4,4
"2077",4934,0,1,0,6,8,11155,3,"female",12,15,12,19,8,23,41,14,8,10,8,23.927,25000,1,1,2,2,3,2,2,3,4,4
"2078",4937,0,1,0,9,3,8984,3,"male",8,5,6,7,5,13,14,9,8,5,4,7.135,22000,1,1,4,1,4,2,3,3,3,4
"2079",4939,1,0,0,12,10,2300,3,"male",16,20,22,30,13,37,49,21,18,23,18,60.522,41000,1,1,4,1,4,2,1,4,4,4
"2080",4942,0,0,0,8,10,6500,3,"male",12,14,6,21,5,29,36,11,6,12,11,13.494,54000,1,1,4,1,4,1,1,3,2,3
"2081",4943,0,0,1,8,10,21000,3,"female",14,18,10,27,9,32,58,11,11,13,13,31.353,42000,1,1,4,1,4,1,1,2,4,4
"2082",4944,1,1,1,14,14,870,3,"male",16,20,22,33,14,50,69,12,22,16,13,82.469,75000,2,2,3,1,3,2,2,3,3,3
"2083",4945,1,1,1,13,13,70000,3,"male",12,15,20,24,11,50,48,13,8,17,15,25.492,35000,2,2,4,2,4,2,2,3,4,4
"2084",4946,1,1,0,7,7,13000,1,"male",8,5,7,16,3,10,21,9,4,8,4,2.893,43000,2,2,3,2,3,2,2,2,3,3
"2085",4948,1,0,1,12,12,22800,3,"female",12,14,7,25,13,27,56,11,7,10,11,26.901,18000,1,2,3,2,3,3,2,3,3,3
"2086",4952,1,1,0,11,8,50000,3,"female",12,11,13,21,9,32,53,8,5,7,12,23.721,26000,1,1,4,1,4,1,1,4,4,4
"2087",4953,0,1,1,12,12,21000,3,"female",13,20,22,29,13,40,44,12,19,18,11,74.689,22000,1,1,4,1,4,1,1,4,4,4
"2088",4954,1,1,0,12,10,23452,3,"female",18,21,19,24,14,47,59,13,21,18,13,73.712,78000,1,1,3,1,3,1,1,3,3,3
"2089",4955,1,1,1,12,12,23452,3,"female",12,16,19,27,12,39,51,14,12,8,11,64.713,40000,2,2,3,2,3,2,2,3,3,3
"2090",4960,0,0,0,12,9,14000,3,"male",10,13,15,25,8,21,34,22,7,17,14,21.164,60000,1,1,4,1,4,1,1,4,4,4
"2091",4962,1,0,1,11,12,18000,3,"female",13,16,18,25,14,46,40,12,14,10,4,74.484,36000,1,1,3,1,3,2,2,2,3,3
"2092",4966,1,1,1,12,12,6017,3,"female",12,14,18,33,11,41,53,11,12,7,9,47.582,32000,2,2,3,2,3,2,2,3,3,3
"2093",4967,1,1,1,12,12,4881,3,"female",13,19,18,33,15,36,59,9,10,6,6,64.114,32500,2,2,3,2,3,2,3,3,3,3
"2094",4968,1,1,1,12,12,38000,3,"female",14,24,25,35,13,30,52,11,22,15,15,90.36,66948,2,2,3,2,3,2,2,3,2,2
"2095",4972,1,1,1,12,13,18000,3,"female",13,16,15,19,11,36,34,12,9,12,7,33.643,3000,2,2,3,2,3,2,2,3,3,3
"2096",4975,1,1,1,8,12,4200,3,"female",18,14,27,34,14,49,77,17,21,16,10,92.247,60000,1,2,3,2,3,3,2,3,3,3
"2097",4976,1,1,1,12,12,25000,3,"female",15,23,22,31,14,36,51,16,15,18,8,85.066,94000,1,1,4,1,4,1,1,4,4,4
"2098",4979,0,1,1,12,12,4080,1,"male",12,17,14,29,14,42,42,13,14,11,10,70.51,58000,1,1,4,1,4,1,1,4,3,3
"2099",4981,1,0,0,7,7,8500,1,"female",14,5,13,14,9,34,48,8,9,8,6,27.358,35100,1,1,4,2,4,1,1,4,4,4
"2100",4983,1,1,1,8,8,7200,3,"male",12,12,7,26,5,26,23,18,8,11,5,21.009,8000,1,1,3,1,3,1,1,3,3,4
"2101",4986,1,1,1,12,9,19400,3,"male",12,16,16,21,4,25,35,21,7,17,13,16.841,410008,2,2,3,2,3,2,1,3,3,3
"2102",4987,1,1,1,9,13,15500,3,"female",15,21,25,33,14,50,62,14,23,19,16,86.508,15000,2,2,3,2,4,2,2,2,2,3
"2103",4992,1,1,1,12,12,30000,3,"female",12,12,14,25,9,45,52,17,9,18,16,32.249,30000,1,1,3,1,4,2,2,4,3,4
"2104",4997,1,1,1,14,16,75001,3,"female",15,18,22,30,12,45,6,16,19,20,14,75.073,62000,2,2,4,2,3,2,2,3,3,3
"2105",4998,1,1,1,16,20,75001,3,"male",20,21,25,28,14,42,46,23,19,25,16,80.394,69600,2,2,3,2,3,2,2,3,3,3
"2106",5001,1,1,1,16,20,75001,3,"female",17,18,19,30,13,50,50,16,15,13,12,67.504,30000,1,1,4,1,4,1,1,3,3,4
"2107",5003,1,1,1,16,20,4930,3,"female",19,25,22,33,13,41,57,15,21,21,16,70.669,228453,1,1,4,1,4,1,1,4,4,4
"2108",5007,1,1,1,12,12,9922,3,"male",12,16,14,22,9,31,41,20,8,19,13,18.04,63000,2,2,3,2,3,2,2,3,3,3
"2109",5012,1,1,1,16,19,45000,3,"male",20,25,26,32,12,42,43,15,22,19,18,87.153,215765,1,1,4,2,4,2,2,3,3,3
"2110",5017,1,1,1,16,17,35000,3,"male",14,23,29,35,11,46,83,24,25,22,14,84.38,115000,1,1,3,2,3,2,2,3,3,4
"2111",5020,1,1,1,19,20,24000,3,"male",17,25,30,35,13,45,67,23,24,24,20,91.144,39000,1,2,4,2,3,2,2,3,2,3
"2112",5021,1,1,1,19,20,17000,3,"male",17,22,30,35,13,49,84,21,23,22,17,94.331,44000,1,1,4,1,3,3,4,2,1,4
"2113",5022,1,1,1,12,14,35000,3,"male",15,18,27,31,12,36,47,17,17,16,13,79.135,80000,2,2,3,2,3,2,2,3,2,4
"2114",5023,1,1,1,16,16,75001,3,"female",19,21,21,32,15,39,49,9,19,11,13,78.873,39000,1,1,4,2,4,1,2,2,3,4
"2115",5025,1,1,1,18,14,40000,3,"female",13,17,25,24,12,50,58,11,22,19,9,64.441,40000,1,1,4,1,4,2,2,2,3,3
"2116",5026,1,1,1,16,12,3312,1,"female",15,21,11,33,14,47,71,10,12,16,13,58.229,42000,1,1,3,1,3,2,2,3,3,3
"2117",5028,1,1,1,13,16,75001,3,"female",17,19,26,35,15,50,66,17,24,17,13,96.183,153447,1,1,4,1,4,1,1,4,4,4
"2118",5029,1,1,1,14,16,75001,3,"male",16,25,30,35,15,50,76,19,25,22,16,100,120000,1,1,4,2,4,2,2,3,3,3
"2119",5037,1,1,1,14,16,19000,3,"female",14,16,17,26,11,37,51,9,6,10,13,25.844,18230,2,2,3,2,3,2,2,3,3,3
"2120",5041,0,1,0,0,0,3588,1,"female",12,11,8,17,10,34,57,5,4,9,6,13.195,14000,1,1,4,2,4,1,2,4,4,4
"2121",5042,0,1,1,14,9,16200,2,"female",13,11,13,12,7,25,33,5,5,5,4,11.369,29000,2,2,3,2,3,2,2,3,3,3
"2122",5043,0,1,1,14,9,16200,2,"female",13,12,10,22,11,39,47,5,11,6,9,36.172,29993,2,1,3,2,3,2,2,3,3,3
"2123",5053,1,1,0,12,9,16000,3,"female",13,14,7,19,12,33,66,9,3,11,6,18.631,60000,2,2,3,2,3,2,2,3,3,3
"2124",5054,1,1,1,12,12,7500,3,"male",20,22,18,28,12,40,56,21,16,18,17,44.084,34000,1,1,4,1,4,1,1,4,4,4
"2125",5055,1,1,1,12,13,7500,3,"female",14,15,14,24,13,39,70,11,15,9,6,52.035,43000,2,1,4,1,4,1,1,4,4,4
"2126",5060,0,1,1,2,10,12220,3,"female",12,12,13,18,11,43,40,10,8,6,6,17.529,24314,2,2,3,3,3,3,3,3,3,3
"2127",5062,0,0,0,12,12,6000,3,"female",13,13,21,19,15,39,56,10,20,16,12,77.171,25000,1,1,4,1,4,2,2,3,4,4
"2128",5085,0,0,1,12,10,9000,2,"female",12,14,8,18,8,12,14,6,3,6,3,9.128,9600,1,1,3,2,4,1,2,2,3,3
"2129",5091,1,1,1,12,16,28000,3,"female",20,10,18,21,14,42,58,7,20,5,5,72.251,56400,3,2,3,3,3,3,3,2,3,3
"2130",5094,0,1,1,12,12,7000,3,"male",13,18,12,29,6,20,25,17,9,8,9,22.029,10000,2,2,2,2,2,1,2,2,2,1
"2131",5095,1,1,1,10,14,23000,3,"male",20,18,26,30,11,34,49,15,22,19,12,73.751,20000,2,2,3,2,3,2,2,3,3,3
"2132",5096,1,1,1,10,15,23000,3,"female",18,19,22,30,12,33,19,10,18,16,14,73.407,30000,2,2,3,2,3,2,3,1,3,3
"2133",5097,1,1,1,12,12,23000,3,"male",12,14,18,20,11,35,58,22,17,21,16,47.006,119000,1,1,4,2,3,2,2,3,3,3
"2134",5099,1,1,1,13,12,25000,3,"female",16,21,27,34,15,31,45,11,22,18,10,97.61,40000,1,1,4,1,4,1,1,4,4,4
"2135",5101,1,1,1,12,13,20000,3,"female",15,20,17,29,13,50,74,11,15,9,15,57.477,11000,1,1,4,2,4,1,2,4,4,4
"2136",5102,0,1,1,16,16,20000,3,"male",14,17,19,23,12,43,55,15,13,19,10,48.968,33000,2,2,4,2,3,2,2,3,3,3
"2137",5106,1,1,0,12,11,13155,3,"male",12,13,15,19,6,30,38,8,7,12,9,23.45,120000,1,1,3,1,4,1,2,2,4,4
"2138",5107,1,1,1,16,16,25000,3,"female",19,20,25,28,15,49,57,12,21,14,8,89.381,152683,1,1,4,1,4,1,1,4,4,4
"2139",5108,1,1,1,16,16,29000,3,"female",16,20,29,35,14,24,44,16,22,19,13,98.645,33000,2,2,3,2,3,2,2,3,3,3
"2140",5115,1,1,1,6,7,6500,3,"female",12,12,15,27,15,27,31,11,9,10,9,46.56,27400,2,2,4,1,4,2,2,4,3,4
"2141",5125,0,1,1,8,15,15800,3,"female",14,23,28,29,14,39,56,17,18,15,16,77.314,3000,2,2,3,2,3,2,2,3,2,2
"2142",5128,1,1,1,11,10,40000,3,"female",11,22,17,32,13,34,53,20,8,18,12,56.945,29000,2,2,4,1,4,2,2,4,4,4
"2143",5131,0,1,1,12,11,20000,3,"female",12,16,19,31,12,29,34,15,19,14,9,78.06,21213,2,2,3,2,3,2,2,3,3,3
"2144",5132,0,1,1,10,8,18843,3,"male",10,18,18,27,11,23,43,19,12,23,14,41.062,26000,1,1,4,2,3,1,1,3,3,4
"2145",5134,1,0,1,10,8,18843,3,"female",15,15,16,29,9,26,40,9,10,12,8,47.968,42000,1,2,4,2,3,2,2,2,3,4
"2146",5139,1,1,1,14,12,10000,3,"male",12,16,8,28,11,26,40,18,2,11,12,17.763,15000,2,2,3,2,3,2,2,3,3,3
"2147",5140,1,1,1,14,12,10000,3,"female",16,19,14,31,13,43,68,15,16,14,12,60.402,10800,2,2,4,2,4,2,2,4,4,4
"2148",5143,0,1,1,16,10,49000,1,"female",17,17,26,29,15,43,60,14,14,14,10,80.74,62000,2,2,3,2,3,2,2,3,3,3
"2149",5145,1,1,0,12,10,23000,3,"male",12,19,26,30,14,22,42,23,20,25,15,81.861,36000,1,1,4,2,3,1,3,3,3,4
"2150",5149,1,1,1,12,12,2500,3,"male",13,21,21,29,13,35,43,23,17,23,15,72.306,6000,2,1,3,3,3,2,3,3,1,2
"2151",5151,1,1,1,11,15,75001,3,"female",13,14,23,32,12,43,50,14,15,9,15,53.96,89000,2,2,3,2,3,2,2,3,3,3
"2152",5156,1,1,1,15,14,23000,3,"male",13,16,14,30,12,32,38,17,12,24,12,58.127,100000,1,1,4,1,4,1,1,3,4,3
"2153",5158,1,1,1,12,12,15500,3,"male",12,16,17,28,11,33,46,23,12,24,14,41.879,50000,2,2,4,2,4,1,2,4,4,4
"2154",5159,0,1,1,14,12,2000,3,"female",12,18,13,15,12,31,33,17,11,15,12,36.433,1200,1,1,2,3,4,1,2,4,1,4
"2155",5161,1,1,0,12,16,34200,3,"male",12,20,17,23,14,41,52,21,12,15,12,55.622,37000,2,2,4,1,4,2,2,3,3,3
"2156",5162,1,1,0,14,12,26000,3,"female",12,17,19,32,13,50,65,12,18,7,9,80.536,100000,2,2,3,2,3,2,2,3,3,3
"2157",5166,1,1,1,16,16,17500,3,"male",16,24,30,31,15,38,52,24,24,22,19,98.687,75000,1,1,4,1,4,2,1,3,3,4
"2158",5168,1,1,1,13,12,18000,3,"male",18,23,25,34,11,33,40,23,23,24,17,73.682,23000,1,1,4,2,4,2,1,2,3,4
"2159",5170,1,1,0,14,16,25000,3,"male",20,24,26,34,14,46,62,22,21,21,18,83.498,55000,2,2,3,2,3,2,2,2,2,3
"2160",5174,1,1,1,13,12,25000,3,"male",13,19,20,30,14,36,46,22,19,17,15,84.442,65000,2,1,4,1,3,1,1,2,3,4
"2161",5176,0,0,1,7,8,3715,3,"female",12,15,18,23,12,38,46,13,11,16,12,31.449,38000,1,1,4,2,3,1,1,4,4,4
"2162",5178,1,1,1,12,14,19000,3,"male",13,14,20,27,14,44,42,18,20,16,11,70.507,25000,2,2,3,2,3,2,3,3,3,3
"2163",5179,1,1,1,12,12,19000,3,"female",12,15,15,28,10,33,55,9,18,12,10,53.747,23000,2,2,3,2,3,2,2,3,2,3
"2164",5180,1,1,1,12,12,19000,3,"female",12,15,20,22,13,27,41,7,14,12,8,61.711,3563,2,2,3,2,4,2,2,3,2,2
"2165",5184,1,1,1,12,12,12000,3,"male",12,10,13,16,11,27,35,23,10,18,16,37.165,38000,2,1,4,2,4,2,2,3,3,4
"2166",5185,1,1,1,12,12,9820,3,"male",20,21,26,31,14,35,44,22,20,21,16,91.441,57000,2,1,4,2,4,2,3,2,4,4
"2167",5186,1,1,1,12,12,9667,3,"male",12,15,15,32,11,22,37,22,14,17,12,42.843,29000,2,2,3,2,3,2,2,3,3,3
"2168",5187,1,1,1,14,14,18000,3,"male",13,18,20,31,11,45,40,20,16,15,13,60.646,34500,2,2,3,2,3,2,3,3,3,3
"2169",5188,1,1,1,14,16,2500,3,"female",16,18,19,32,13,36,46,12,13,15,12,53.09,46000,2,2,3,2,3,2,2,3,3,3
"2170",5189,1,1,1,4,9,16000,3,"female",12,18,15,32,12,28,46,9,6,14,11,48.596,27000,2,2,3,2,3,3,3,2,2,2
"2171",5191,0,1,1,12,12,19392,3,"female",14,22,26,32,15,37,59,22,10,16,14,75.345,20000,2,2,3,2,3,2,2,3,3,3
"2172",5192,1,1,1,12,12,19392,3,"male",12,16,10,24,5,26,29,17,10,6,8,24.074,30000,2,1,3,2,3,2,2,3,3,3
"2173",5193,1,1,1,12,12,19392,3,"female",16,19,18,26,12,30,40,16,10,13,8,52.58,56000,2,2,3,2,3,2,2,2,3,3
"2174",5194,0,1,0,12,12,19392,3,"male",12,21,24,28,13,32,45,24,11,21,14,70.467,32000,1,1,3,2,3,2,2,2,3,3
"2175",5195,1,1,1,12,12,17350,3,"female",12,12,21,28,13,28,55,13,10,17,11,56.535,28398,1,1,4,1,4,1,1,3,3,4
"2176",5197,1,1,1,12,16,2520,3,"male",17,19,17,32,13,41,53,16,14,16,17,72.335,123000,2,2,3,2,3,2,2,3,3,3
"2177",5199,1,1,1,16,18,5500,3,"female",15,23,22,33,12,27,53,16,14,18,12,62.924,15000,2,2,3,2,3,2,2,2,3,3
"2178",5208,1,1,1,12,12,7025,3,"female",12,17,18,31,14,49,73,16,16,20,11,75.701,25000,1,1,4,1,4,2,2,4,2,4
"2179",5211,1,0,1,12,7,8800,3,"male",12,17,9,19,6,14,29,13,4,17,6,10.875,35718,1,1,4,1,3,1,2,3,3,3
"2180",5212,1,1,0,12,8,27000,3,"female",17,17,28,30,13,40,58,14,23,22,11,72.412,20000,1,1,3,1,4,1,3,3,2,4
"2181",5219,1,1,1,12,12,9846,3,"female",12,10,13,22,10,25,48,15,8,15,13,33.664,83000,2,2,3,2,3,2,3,3,3,3
"2182",5221,0,1,1,11,3,13610,1,"male",14,13,8,23,7,14,39,17,5,12,11,8.837,35000,2,2,4,2,4,2,2,2,4,4
"2183",5222,0,0,0,11,3,13016,1,"male",17,17,18,26,12,35,15,23,8,14,16,46.218,80000,2,2,3,2,3,2,2,2,3,3
"2184",5226,1,1,1,12,12,25487,3,"male",16,18,27,32,14,46,60,22,19,20,16,83.809,85000,2,2,4,2,4,2,2,3,3,3
"2185",5227,1,1,0,12,12,23000,3,"male",13,16,16,33,12,29,40,23,9,18,14,45.579,40000,1,1,4,1,4,1,2,4,4,4
"2186",5229,1,1,0,12,12,23000,3,"male",14,20,11,26,12,23,34,21,5,21,14,31.929,32530,1,1,4,1,4,1,1,3,3,4
"2187",5231,0,1,1,12,9,4500,3,"female",12,11,6,17,9,24,42,8,7,6,4,13.348,12000,1,1,4,1,4,1,1,4,4,4
"2188",5235,1,1,1,10,12,15000,3,"male",14,13,15,18,2,23,32,13,1,7,7,13.793,70000,1,1,3,1,1,1,2,4,4,4
"2189",5236,1,1,1,11,12,12430,3,"female",12,22,24,35,14,50,72,20,19,17,14,85.912,8400,1,1,4,1,4,1,1,4,4,4
"2190",5238,0,0,1,4,2,15500,3,"male",12,9,13,19,6,14,17,12,5,9,9,21.71,22000,2,2,3,2,2,2,2,2,3,3
"2191",5244,0,0,1,3,3,24000,1,"male",16,20,16,26,12,32,46,24,12,16,11,46.534,60000,2,2,3,2,3,2,2,3,3,3
"2192",5245,1,0,1,5,5,12000,1,"male",20,23,19,31,11,33,42,23,21,19,17,70.64,200977,1,1,4,1,4,1,1,4,4,4
"2193",5246,1,1,1,5,3,12000,1,"female",15,16,9,28,10,50,53,13,13,6,6,46.743,31000,2,2,3,2,3,2,2,3,3,3
"2194",5247,1,1,0,13,12,6000,3,"female",12,12,18,24,12,49,71,12,19,10,10,55.115,26000,4,3,2,3,2,3,4,1,1,1
"2195",5248,1,1,1,16,14,15000,3,"male",14,19,15,28,14,30,44,23,9,17,16,38.094,96000,2,2,3,2,3,2,2,3,3,3
"2196",5249,1,1,0,16,14,15000,3,"male",13,19,21,27,12,50,23,21,11,21,15,56.267,36000,1,1,4,1,4,1,2,3,4,4
"2197",5250,1,1,0,16,16,15000,3,"male",16,20,23,32,13,47,48,23,19,18,12,88.662,55000,1,1,4,1,4,2,2,3,4,4
"2198",5251,0,0,1,18,20,30000,3,"male",12,20,13,21,10,20,41,24,6,23,10,15.176,50000,2,2,3,2,3,2,2,2,3,3
"2199",5252,1,1,1,16,16,30000,3,"male",12,16,16,25,12,25,54,22,10,20,16,38.32,9000,2,2,3,2,3,2,2,4,2,3
"2200",5254,0,0,1,12,16,24000,3,"male",13,15,15,28,8,32,52,24,11,20,14,48.244,120000,1,1,4,1,4,1,1,4,4,4
"2201",5255,0,1,1,12,12,7000,3,"female",13,16,13,23,7,38,48,11,5,9,11,12.777,37100,1,1,3,1,3,2,2,3,3,3
"2202",5256,0,0,1,11,12,14000,3,"female",13,17,11,25,11,26,47,12,8,9,7,30.913,68000,1,1,4,1,4,1,1,4,4,4
"2203",5257,1,1,1,8,10,12000,3,"male",12,14,20,24,4,30,33,19,9,6,10,21.706,40000,2,2,4,2,3,2,2,3,3,3
"2204",5258,1,1,1,8,8,11000,3,"female",12,10,14,27,9,37,24,8,9,13,9,34.971,33800,1,1,4,2,3,2,1,3,3,3
"2205",5259,1,1,1,12,10,19000,3,"female",15,14,11,26,9,15,56,13,9,16,12,27.434,3500,2,2,2,2,3,2,2,2,3,3
"2206",5262,0,0,1,12,8,7200,3,"female",12,18,19,25,14,40,54,13,9,9,10,45.691,11500,1,1,4,2,4,1,2,4,4,4
"2207",5263,0,1,0,12,11,8000,3,"male",14,17,22,30,14,36,37,14,13,12,10,67.67,35000,1,1,4,1,4,2,2,3,3,3
"2208",5264,1,1,0,0,8,24000,3,"female",16,5,12,8,4,38,35,5,5,7,11,4.008,65000,1,1,4,1,4,1,1,1,1,1
"2209",5266,1,1,1,12,12,16000,3,"male",14,16,28,20,10,24,32,21,13,22,17,55.998,98000,1,1,3,1,3,2,2,3,3,3
"2210",5267,1,1,1,12,13,13000,3,"male",13,10,12,12,3,15,31,24,7,15,17,12.39,50000,1,1,4,1,4,1,1,4,4,4
"2211",5268,1,1,1,14,9,4210,3,"female",12,20,25,34,14,38,59,20,10,22,12,75.256,11548,2,2,4,2,4,2,2,3,4,4
"2212",5269,1,1,1,10,8,8000,3,"male",11,9,12,19,2,18,35,19,8,12,12,19.642,30000,2,2,3,2,3,2,2,3,2,4
"2213",5272,1,1,1,12,12,22000,3,"female",12,12,14,25,7,49,78,11,13,13,13,28.603,20000,1,1,4,1,4,1,1,4,4,4
"2214",5274,1,1,1,12,10,15000,3,"male",13,20,13,31,11,20,37,22,10,20,17,42.704,6000,2,2,3,2,3,2,2,3,3,3
"2215",5277,0,0,0,11,7,6200,3,"female",13,12,14,18,5,19,36,8,5,12,9,17.534,10000,2,2,3,2,3,2,2,3,2,3
"2216",5278,1,1,1,11,10,6200,3,"male",12,14,11,23,8,22,39,18,7,12,9,27.724,55000,1,1,4,2,4,2,2,3,4,4
"2217",5287,1,1,1,16,16,40000,3,"female",16,22,25,35,14,50,55,15,17,19,15,79.838,3200,1,1,4,2,4,2,2,3,2,3
"2218",5288,1,1,1,12,13,7350,3,"female",12,13,12,23,10,43,65,10,7,14,12,22.097,37500,1,1,4,2,4,2,3,3,3,3
"2219",5289,1,1,1,12,14,7350,3,"female",16,22,27,35,14,50,43,20,22,18,11,88.294,40264,1,2,3,2,3,2,2,2,3,3
"2220",5291,1,1,1,12,14,7350,3,"male",12,11,13,16,4,24,10,14,7,13,10,15.276,47500,2,2,3,2,3,2,2,3,3,3
"2221",5294,0,0,1,10,8,20474,3,"female",12,15,11,33,10,27,44,16,5,15,10,27.953,16000,1,1,4,1,4,1,1,4,3,4
"2222",5299,1,1,1,12,13,20000,3,"female",18,15,24,30,14,50,69,11,19,11,9,78.135,45000,2,2,3,2,3,2,2,3,2,3
"2223",5300,1,0,1,10,14,0,3,"male",15,15,16,26,10,30,18,15,12,16,8,50.321,63000,1,1,4,1,4,1,2,4,4,4
"2224",5301,1,1,1,12,12,8386,3,"female",12,22,19,35,15,39,71,15,17,13,15,86.332,29479,2,2,3,2,3,2,2,3,3,3
"2225",5307,0,0,0,10,6,2882,3,"male",12,13,9,25,10,23,28,12,8,13,12,22.362,28000,2,2,3,2,3,2,2,2,3,3
"2226",5308,0,0,1,5,12,6608,3,"female",13,14,7,18,5,35,52,8,4,10,7,4.171,11000,2,2,3,2,3,2,2,3,3,3
"2227",5310,1,1,1,16,16,20765,3,"female",19,23,26,35,12,50,48,19,17,18,11,84.207,59800,1,1,4,1,4,1,2,4,4,4
"2228",5311,1,1,1,12,12,8420,3,"female",12,17,16,29,13,28,52,13,5,11,13,34.37,10000,1,1,4,2,4,1,1,3,4,4
"2229",5315,1,0,1,16,12,19000,3,"female",14,17,14,34,13,35,59,13,9,15,13,52.155,16000,1,1,4,1,4,1,2,3,3,3
"2230",5316,1,1,1,16,14,19000,3,"male",12,22,25,32,14,41,67,23,20,23,18,85.107,58000,1,1,4,2,3,1,1,2,3,2
"2231",5317,1,0,1,16,12,19000,3,"female",12,17,23,31,14,33,61,13,10,13,11,76.53,7200,1,1,4,1,4,1,1,3,4,4
"2232",5318,1,0,1,12,12,11000,3,"male",14,23,27,34,10,43,61,19,21,19,15,75.732,20000,1,1,3,2,3,1,2,3,3,3
"2233",5325,1,1,1,12,10,11019,3,"female",20,20,28,34,14,40,60,19,18,18,17,88.694,600,2,2,3,2,3,2,2,3,3,3
"2234",5326,1,1,1,12,8,6000,3,"female",16,24,29,34,13,40,28,16,23,17,15,88.59,35000,1,1,4,1,4,2,1,3,3,3
"2235",5327,1,1,1,12,9,20000,3,"female",12,13,25,30,12,29,48,12,13,15,15,60.895,35000,1,2,3,1,4,2,2,3,3,3
"2236",5329,0,1,1,12,12,15200,3,"male",13,15,12,21,10,21,12,19,6,18,17,20.657,51000,2,1,3,2,4,2,2,3,3,3
"2237",5330,1,1,1,12,12,15200,3,"female",14,17,25,24,14,43,55,14,11,13,13,64.846,30000,1,1,4,1,4,2,1,3,2,3
"2238",5332,1,1,0,12,12,25000,3,"female",15,17,24,31,15,49,58,13,20,12,12,83.449,25000,1,1,3,1,4,1,2,3,3,3
"2239",5333,1,1,1,11,8,10058,3,"female",14,20,14,32,13,24,54,14,12,10,13,54.144,29000,1,2,3,2,3,2,2,3,3,3
"2240",5334,1,1,1,19,16,30000,3,"male",16,14,23,23,12,49,56,18,23,21,14,59.959,75000,1,1,4,1,4,1,1,3,3,3
"2241",5338,1,1,1,10,10,17000,3,"female",12,14,11,25,14,25,46,11,9,12,15,52.599,21939,2,2,3,2,3,2,2,3,3,3
"2242",5340,1,1,1,12,12,30000,3,"female",14,7,8,22,8,22,46,8,8,8,10,20.057,10000,1,1,3,3,1,1,1,2,2,3
"2243",5341,1,1,1,12,12,30000,3,"female",16,17,28,30,13,42,62,14,24,14,12,91.407,52000,1,1,4,2,4,1,1,4,4,4
"2244",5342,1,1,1,12,12,30000,3,"male",16,16,25,28,11,32,60,11,19,15,16,71.119,95000,2,2,4,2,4,1,2,3,3,4
"2245",5349,1,1,1,12,12,35000,3,"female",13,17,19,29,14,37,50,9,9,16,7,55.017,5250,1,1,4,2,4,1,1,4,4,4
"2246",5350,1,1,1,12,12,25000,3,"male",14,11,8,18,6,20,46,14,7,6,5,12.563,36500,1,1,4,1,3,2,1,2,4,3
"2247",5351,1,1,1,12,12,25000,3,"female",18,19,23,31,13,32,56,15,22,16,11,84.304,53000,1,1,4,1,4,2,2,3,4,4
"2248",5352,1,1,1,12,12,38000,3,"male",16,17,20,28,13,38,47,17,18,19,15,63.248,110000,2,2,3,2,3,2,2,3,3,3
"2249",5353,0,1,1,9,14,21732,3,"female",12,15,20,29,12,31,40,10,10,12,6,62.412,3200,2,2,3,2,3,2,2,3,3,3
"2250",5356,1,1,1,8,9,12000,3,"male",12,24,17,30,13,31,24,24,16,20,18,69.093,36800,2,2,3,2,3,2,2,3,3,3
"2251",5357,1,1,1,7,7,12000,3,"male",12,15,9,21,7,28,32,22,10,10,11,26.187,34000,2,2,3,2,3,2,2,3,3,3
"2252",5358,1,1,1,12,12,10200,3,"male",14,21,19,31,14,33,42,22,19,19,15,81.396,55000,2,2,3,2,1,3,3,2,2,3
"2253",5360,1,1,1,12,12,433,3,"female",13,13,19,24,11,37,56,12,16,17,9,55.327,14000,1,2,2,2,3,1,1,2,3,3
"2254",5361,1,1,1,11,5,7331,3,"male",15,17,11,29,13,28,36,19,9,12,15,44.732,3000,1,1,3,2,3,2,2,3,3,3
"2255",5362,1,0,1,11,12,20000,3,"male",12,21,25,26,13,43,50,18,14,21,14,61.583,56000,1,1,4,1,4,1,1,3,3,3
"2256",5363,1,1,1,11,12,20000,3,"male",10,17,13,22,10,22,36,18,12,17,11,30.514,52000,2,2,3,2,3,2,2,3,3,3
"2257",5365,1,1,1,11,12,20000,3,"male",15,12,11,16,7,26,39,18,7,16,5,18.621,65000,2,2,3,3,3,2,2,3,3,3
"2258",5366,1,1,1,14,9,20000,3,"male",12,23,30,31,15,29,46,22,20,25,16,89.755,35000,1,1,4,2,4,1,1,2,3,3
"2259",5372,1,1,1,16,16,20000,3,"female",16,19,29,35,13,35,61,13,18,14,16,87.078,12000,1,1,3,1,3,1,2,3,3,3
"2260",5373,1,1,1,16,16,20000,3,"female",16,18,27,34,14,36,56,14,23,20,15,90.958,35000,1,4,4,1,4,1,1,4,2,4
"2261",5374,1,1,1,15,16,20000,3,"female",16,14,21,29,12,39,48,11,19,15,7,76.589,38400,1,1,3,1,4,1,1,3,3,3
"2262",5376,1,1,1,12,8,30000,3,"female",12,19,23,32,14,31,53,14,13,14,11,83.858,12000,1,1,3,2,3,2,3,3,2,3
