"","Gene","GeneName","pValue"
"18312",18312,"AT5G66680",0.066239573
"18313",18313,"AT3G43520",0.169559088
"18314",18314,"AT5G45490",0.08893889
"18315",18315,"AT1G08190",0.010161042
"18316",18316,"AT1G69295",0.511404701
"18317",18317,"AT4G16890",0.631282194
"18318",18318,"AT5G10180",0.839042317
"18319",18319,"AT5G57120",0.649233256
"18320",18320,"AT2G01260",0.061674321
"18321",18321,"AT3G58610",0.791479843
"18322",18322,"AT5G39590",0.100485526
"18323",18323,"AT1G53560",0.00951797
"18324",18324,"AT4G14440",0.021493143
"18325",18325,"AT5G11330",0.277478114
"18326",18326,"AT1G28060",0.436829129
"18327",18327,"AT1G01720",0.782193688
"18328",18328,"AT2G18690",0.005387639
"18329",18329,"AT4G17040",0.245705624
"18330",18330,"AT1G03080",0.706568244
"18331",18331,"AT1G10390",0.630837475
"18332",18332,"AT2G03680",0.548065984
"18333",18333,"AT3G46090",0.651252897
"18334",18334,"AT5G17380",0.07845352
"18335",18335,"AT5G64740",0.10597914
"18336",18336,"AT2G06530",0.465081198
"18337",18337,"AT2G37920",0.628525257
"18338",18338,"AT3G54360",0.930667479
"18339",18339,"AT5G13850",0.043651556
"18340",18340,"AT5G18230",0.819305204
"18341",18341,"AT5G25060",0.347139745
"18342",18342,"AT3G18890",0.110596942
"18343",18343,"AT3G53260",0.006875495
"18344",18344,"AT5G57870",0.374114387
"18345",18345,"AT1G78570",0.359702508
"18346",18346,"AT2G32730",0.630334312
"18347",18347,"AT2G47650",0.005481082
"18348",18348,"AT4G32330",0.003257093
"18349",18349,"AT1G32470",0.002915454
"18350",18350,"AT3G24170",0.574962159
"18351",18351,"AT3G55750",0.826885072
"18352",18352,"AT5G63150",0.648447158
"18353",18353,"AT5G63850",0.001374592
"18354",18354,"AT1G56045",0.250462143
"18355",18355,"AT3G51160",0.004386621
"18356",18356,"AT5G41670",0.039616256
"18357",18357,"AT5G55710",0.837519739
"18358",18358,"AT2G01970",0.641456317
"18359",18359,"AT3G23600",0.872354
"18360",18360,"AT4G05070",0.243473786
"18361",18361,"AT4G18240",0.12509807
"18362",18362,"AT5G46210",0.307727369
"18363",18363,"AT1G33970",0.794005191
"18364",18364,"AT2G07783",0.980847987
"18365",18365,"AT5G42090",0.216678824
"18366",18366,"AT5G62720",0.353290841
"18367",18367,"AT1G80300",5.94423e-05
"18368",18368,"AT1G10840",0.321210368
"18369",18369,"AT3G03070",0.222650343
"18370",18370,"AT4G10300",0.043369919
"18371",18371,"AT5G08060",0.496842357
"18372",18372,"AT5G16130",0.363051066
"18373",18373,"AT5G22000",0.535835687
"18374",18374,"AT4G17230",0.046882098
"18375",18375,"AT1G19350",0.114971026
"18376",18376,"AT1G20050",0.74193107
"18377",18377,"AT3G01780",0.189928025
"18378",18378,"AT5G51010",0.003860125
"18379",18379,"AT1G02140",0.436055073
"18380",18380,"AT1G55490",0.000427894
"18381",18381,"AT1G57680",0.128245207
"18382",18382,"AT3G10850",0.001251328
"18383",18383,"AT3G16000",0.051887584
"18384",18384,"AT5G27720",0.266660843
"18385",18385,"AT1G09795",0.098335099
"18386",18386,"AT1G78460",0.008254463
"18387",18387,"AT2G04700",0.192842342
"18388",18388,"AT3G12345",0.000753955
"18389",18389,"AT1G58290",0.166599584
"18390",18390,"AT3G20310",0.061894111
"18391",18391,"AT3G50670",0.397709554
"18392",18392,"AT4G17600",0.028958682
"18393",18393,"AT2G40060",0.183623822
"18394",18394,"AT3G23250",0.00302785
"18395",18395,"AT1G54320",0.170064166
"18396",18396,"AT2G29420",0.736989816
"18397",18397,"AT2G40140",0.178455518
"18398",18398,"AT3G26500",0.002337327
"18399",18399,"AT4G02380",0.016985737
"18400",18400,"AT4G34620",0.024329978
"18401",18401,"AT1G80070",0.223661073
"18402",18402,"AT5G11560",0.432316148
"18403",18403,"AT1G09750",3.93845e-05
"18404",18404,"AT3G22200",0.613464943
"18405",18405,"AT5G17630",0.464310159
"18406",18406,"AT5G46290",0.587595029
"18407",18407,"AT1G74920",0.20874779
"18408",18408,"AT3G47810",0.700826848
"18409",18409,"AT5G24690",0.02789437
"18410",18410,"AT1G04300",0.267606041
"18411",18411,"AT3G56880",0.005416475
"18412",18412,"AT5G23450",0.803804548
"18413",18413,"AT5G39580",3.90417e-05
"18414",18414,"AT5G66055",0.248237721
"18415",18415,"AT1G43710",0.090007735
"18416",18416,"AT5G17230",0.372004815
"18417",18417,"AT5G58200",0.127457574
"18418",18418,"AT5G64620",0.000743846
"18419",18419,"AT2G01190",0.000426607
"18420",18420,"AT1G18080",0.0631245
"18421",18421,"AT3G51370",0.376664592
"18422",18422,"AT5G25100",0.660490192
"18423",18423,"AT1G07110",0.045907933
"18424",18424,"AT5G51720",7.83436e-05
"18425",18425,"AT5G62690",0.005564659
"18426",18426,"AT2G26980",0.106980782
"18427",18427,"AT4G31990",0.109284499
"18428",18428,"AT1G28200",0.563860704
"18429",18429,"AT4G12720",0.069475611
"18430",18430,"AT5G64260",0.034563851
"18431",18431,"AT5G44240",4.92708e-05
"18432",18432,"AT1G48210",0.071577245
"18433",18433,"AT2G44120",0.757036406
"18434",18434,"AT3G21230",4.93887e-07
"18435",18435,"AT3G48760",0.813300188
"18436",18436,"AT5G19690",0.010557668
"18437",18437,"AT5G58040",0.310885565
"18438",18438,"AT1G76680",0.718927267
"18439",18439,"AT3G22160",0.000804774
"18440",18440,"AT2G02100",0.115447519
"18441",18441,"AT3G07660",0.891277481
"18442",18442,"AT5G17000",0.065503475
"18443",18443,"AT5G64310",0.23972302
"18444",18444,"AT2G04520",0.9357365
"18445",18445,"AT3G19960",0.397575116
"18446",18446,"AT3G47520",0.201379792
"18447",18447,"AT5G66400",0.173172267
"18448",18448,"AT1G29850",0.695157922
"18449",18449,"AT3G01310",0.775003765
"18450",18450,"AT4G10060",0.235607558
"18451",18451,"AT5G03030",0.394857637
"18452",18452,"AT2G35410",0.043208189
"18453",18453,"AT2G44310",0.500390098
"18454",18454,"AT5G22500",0.76251182
"18455",18455,"AT5G44290",0.000373828
"18456",18456,"AT5G56150",0.098132851
"18457",18457,"AT1G79110",0.208089886
"18458",18458,"AT5G04810",0.00349437
"18459",18459,"AT5G33290",0.004460505
"18460",18460,"AT5G34850",0.012414563
"18461",18461,"AT1G54630",0.768439783
"18462",18462,"AT2G04400",0.013136762
"18463",18463,"AT4G14716",0.503076282
"18464",18464,"AT5G63400",0.114844821
"18465",18465,"AT1G08510",0.123351494
"18466",18466,"AT2G16430",0.004967298
"18467",18467,"AT2G21060",0.820016665
"18468",18468,"AT5G14030",0.288798323
"18469",18469,"AT5G57350",0.219995423
"18470",18470,"AT2G15880",0.570549948
"18471",18471,"AT1G26770",0.005223648
"18472",18472,"AT3G04910",0.952529107
"18473",18473,"AT5G47690",0.977104665
"18474",18474,"AT1G21640",0.291459478
"18475",18475,"AT4G18930",0.086344291
"18476",18476,"AT4G33865",0.944298618
"18477",18477,"AT5G12010",0.505209148
"18478",18478,"AT5G28050",0.535733711
"18479",18479,"AT1G18210",0.001096189
"18480",18480,"AT2G21390",0.003766259
"18481",18481,"AT2G46390",0.694632253
"18482",18482,"AT3G54810",0.360871242
"18483",18483,"AT1G23400",0.124073974
"18484",18484,"AT2G27500",0.001652189
"18485",18485,"AT2G43950",0.616951123
"18486",18486,"AT2G45470",0.024553076
"18487",18487,"AT3G61050",0.069147755
"18488",18488,"AT4G16830",0.057000737
"18489",18489,"AT5G01600",0.270656879
"18490",18490,"AT3G11800",0.478072556
"18491",18491,"AT5G16110",0.763780215
"18492",18492,"AT1G58602",0.00374267
"18493",18493,"AT2G03310",0.010255555
"18494",18494,"AT1G58080",0.214500373
"18495",18495,"AT2G18700",0.964521213
"18496",18496,"AT2G27680",0.105162593
"18497",18497,"AT3G26210",0.004329007
"18498",18498,"AT4G16720",0.184322051
"18499",18499,"AT5G50450",0.73652444
"18500",18500,"AT1G08650",0.855140116
"18501",18501,"AT1G19770",0.053989296
"18502",18502,"AT3G23030",0.028380076
"18503",18503,"AT4G18100",0.39021006
"18504",18504,"AT5G63860",0.746864673
"18505",18505,"AT3G51430",0.054986259
"18506",18506,"AT3G56710",0.020745171
"18507",18507,"AT4G16380",0.449393119
"18508",18508,"AT5G13180",0.000135762
"18509",18509,"AT4G08920",0.793884148
"18510",18510,"AT5G08680",0.366604554
"18511",18511,"AT5G37720",0.272078412
"18512",18512,"AT1G05140",0.157748259
"18513",18513,"AT5G20280",0.039234705
"18514",18514,"AT1G66410",0.944226139
"18515",18515,"AT1G78300",0.039201893
"18516",18516,"AT3G59970",0.231265636
"18517",18517,"AT1G73230",0.447938038
"18518",18518,"AT2G35050",0.636125789
"18519",18519,"AT3G13330",0.064985061
"18520",18520,"AT3G07680",0.00094415
"18521",18521,"AT4G01000",0.691852541
"18522",18522,"AT5G08790",0.002263832
"18523",18523,"AT5G59950",0.400960929
"18524",18524,"AT4G15490",0.855656171
"18525",18525,"AT5G63310",0.812396976
"18526",18526,"AT1G20960",0.178517938
"18527",18527,"AT2G16940",0.314967288
"18528",18528,"AT3G49080",0.55885906
"18529",18529,"AT4G09320",0.001636818
"18530",18530,"AT2G03120",0.002994081
"18531",18531,"AT2G45820",0.001988671
"18532",18532,"AT3G29320",0.012912275
"18533",18533,"AT3G58660",0.672400436
"18534",18534,"AT4G30600",0.301711011
"18535",18535,"AT5G47010",0.499941251
"18536",18536,"AT1G79010",0.747168381
"18537",18537,"AT5G49520",0.015410067
"18538",18538,"AT5G62470",0.006348431
"18539",18539,"AT2G37170",0.146356256
"18540",18540,"AT3G12800",0.089713751
"18541",18541,"AT1G01490",0.441167979
"18542",18542,"AT3G48870",0.375687429
"18543",18543,"AT3G50500",0.98247389
"18544",18544,"AT1G19150",0.000874943
"18545",18545,"AT5G61780",6.58501e-05
"18546",18546,"AT1G72020",0.241362734
"18547",18547,"AT5G26570",0.033771667
"18548",18548,"AT1G28380",0.001196098
"18549",18549,"AT2G42220",1.9649e-05
"18550",18550,"AT4G22310",0.010277432
"18551",18551,"AT1G58200",0.01048861
"18552",18552,"AT1G78370",0.004242672
"18553",18553,"AT5G04930",0.009347363
"18554",18554,"AT5G21160",0.925616496
"18555",18555,"AT1G65820",0.033109351
"18556",18556,"AT1G74880",0.021778539
"18557",18557,"AT1G43560",0.002003199
"18558",18558,"AT4G38810",0.143397295
"18559",18559,"AT5G54610",0.723210313
"18560",18560,"AT1G68660",0.067385811
"18561",18561,"AT3G45780",0.000183909
"18562",18562,"AT5G47700",0.875888776
"18563",18563,"AT5G51110",0.001614422
"18564",18564,"AT3G51260",0.064649126
"18565",18565,"AT3G53110",0.066420066
"18566",18566,"AT3G55410",0.000765794
"18567",18567,"AT1G13260",0.087965024
"18568",18568,"AT3G06510",0.012995276
"18569",18569,"AT1G59610",0.000890378
"18570",18570,"AT3G59920",0.067959875
"18571",18571,"AT1G22840",0.320621631
"18572",18572,"AT2G03760",0.456330423
"18573",18573,"AT4G35480",0.020949777
"18574",18574,"AT1G50640",0.053639686
"18575",18575,"AT1G52720",0.004171991
"18576",18576,"AT3G05840",0.066039092
"18577",18577,"AT4G36780",0.522168826
"18578",18578,"AT2G19730",0.149945562
"18579",18579,"AT3G17860",9.9506e-05
"18580",18580,"AT3G44340",0.0215095
"18581",18581,"AT4G37910",0.035056241
"18582",18582,"AT5G13490",0.001123738
"18583",18583,"AT3G19710",0.179707469
"18584",18584,"AT5G58060",0.330064032
"18585",18585,"AT1G69850",0.001154229
"18586",18586,"AT5G20950",0.00270754
"18587",18587,"AT1G48440",0.122045235
"18588",18588,"AT2G26110",0.486933662
"18589",18589,"AT5G17990",0.033018257
"18590",18590,"AT1G24147",0.341013103
"18591",18591,"AT1G51980",6.39104e-05
"18592",18592,"AT5G58470",0.35232262
"18593",18593,"AT1G10950",0.318514005
"18594",18594,"AT2G26900",0.050756276
"18595",18595,"AT3G15640",0.158991343
"18596",18596,"AT1G70290",0.708005851
"18597",18597,"AT2G35940",0.402119525
"18598",18598,"AT2G43790",0.160629162
"18599",18599,"AT3G10410",0.005518413
"18600",18600,"AT3G24503",0.00219964
"18601",18601,"AT4G16500",0.15812111
"18602",18602,"AT5G51820",0.056656381
"18603",18603,"AT1G25550",0.490434972
"18604",18604,"AT4G39960",0.012683841
"18605",18605,"AT5G24570",0.022090491
"18606",18606,"AT2G27600",0.161760674
"18607",18607,"AT1G15980",0.001200642
"18608",18608,"AT3G13200",0.390528253
"18609",18609,"AT3G45260",0.004157232
"18610",18610,"AT1G35710",0.5096854
"18611",18611,"AT2G02760",0.705830637
"18612",18612,"AT4G26910",0.017882445
"18613",18613,"AT5G03160",0.000845407
"18614",18614,"AT3G03920",0.069413077
"18615",18615,"AT5G26030",0.021696463
"18616",18616,"AT2G26250",0.000730619
"18617",18617,"AT3G17810",0.863025249
"18618",18618,"AT4G11420",0.07492515
"18619",18619,"AT1G04800",0.053355692
"18620",18620,"AT1G34418",0.068095761
"18621",18621,"AT2G41475",0.082797652
"18622",18622,"AT1G08830",0.115956907
"18623",18623,"AT1G30580",0.292297553
"18624",18624,"AT5G03040",0.030807182
"18625",18625,"AT5G08670",0.544940575
"18626",18626,"AT5G44580",0.729936937
"18627",18627,"AT1G16840",0.771853038
"18628",18628,"AT3G07230",0.558897655
"18629",18629,"AT1G13110",0.00030023
"18630",18630,"AT2G35960",0.480132
"18631",18631,"AT2G39530",1.75128e-07
"18632",18632,"AT4G01610",0.96786067
"18633",18633,"AT1G72160",0.014687711
"18634",18634,"AT1G76160",0.325402341
"18635",18635,"AT3G14050",6.13577e-06
"18636",18636,"AT4G32850",0.999999398
"18637",18637,"AT4G38250",0.789475496
"18638",18638,"AT1G22900",0.000504642
"18639",18639,"AT3G56050",0.267721007
"18640",18640,"AT1G08200",0.705277152
"18642",18642,"AT5G09900",0.220695096
"18643",18643,"AT2G30440",0.005282441
"18644",18644,"AT3G60420",0.453268913
"18645",18645,"AT5G53460",0.892710021
"18646",18646,"AT1G08520",0.001001898
"18647",18647,"AT1G09690",0.827445994
"18648",18648,"AT3G51440",4.16968e-05
"18649",18649,"AT5G52440",0.006149347
"18650",18650,"AT3G55770",0.241509954
"18651",18651,"AT3G58990",0.278757233
"18652",18652,"AT4G26190",0.377785527
"18653",18653,"AT2G17740",1.57406e-06
"18654",18654,"AT4G31550",0.016435213
"18655",18655,"AT3G54960",0.15352447
"18656",18656,"AT4G13530",0.78629894
"18657",18657,"AT5G45410",0.002878792
"18658",18658,"AT3G12580",0.024981552
"18659",18659,"AT4G34200",0.000442031
"18660",18660,"AT5G58110",0.56016722
"18661",18661,"AT1G44350",0.001660521
"18662",18662,"AT4G32530",0.603411186
"18663",18663,"AT1G45000",0.514923141
"18664",18664,"AT4G19410",0.969110158
"18665",18665,"AT4G31340",0.260975411
"18666",18666,"AT3G53870",0.500894648
"18667",18667,"AT4G39040",0.015175701
"18668",18668,"AT5G28750",0.266388878
"18669",18669,"AT1G50200",0.610801311
"18670",18670,"AT2G41410",0.331598691
"18671",18671,"AT4G37820",0.24002358
"18672",18672,"AT2G28720",0.189573535
"18673",18673,"AT5G46050",1.6657e-05
"18674",18674,"AT3G07430",0.345832122
"18675",18675,"AT4G26850",0.276125541
"18676",18676,"AT4G36760",0.168727457
"18677",18677,"AT1G03630",0.054227771
"18678",18678,"AT5G14920",0.002456222
"18679",18679,"AT5G20720",0.093962691
"18680",18680,"AT3G12490",0.080638734
"18681",18681,"AT5G02870",0.900928213
"18682",18682,"AT1G32790",0.00188198
"18683",18683,"AT3G57280",4.35171e-05
"18684",18684,"AT5G47120",0.014905168
"18685",18685,"AT1G27730",0.012342941
"18686",18686,"AT5G47780",0.342146172
"18687",18687,"AT1G30700",0.001284888
"18688",18688,"AT3G17170",0.001659401
"18689",18689,"AT4G01870",0.000471485
"18690",18690,"AT5G23660",0.009326992
"18691",18691,"AT2G31360",0.00644182
"18692",18692,"AT1G80380",0.025119529
"18693",18693,"AT2G30110",0.074608337
"18694",18694,"AT3G02180",0.651215929
"18695",18695,"AT3G05500",0.001190673
"18696",18696,"AT3G09820",0.933737646
"18697",18697,"AT3G25780",0.000469629
"18698",18698,"AT1G74250",0.817180859
"18699",18699,"AT4G39680",0.974600206
"18700",18700,"AT5G57630",0.302511252
"18701",18701,"AT1G18500",0.234976031
"18702",18702,"AT3G15356",0.000771928
"18703",18703,"AT3G51820",0.087589038
"18704",18704,"AT5G07350",0.004036563
"18705",18705,"AT4G15940",0.034502784
"18706",18706,"AT4G30010",0.516300985
"18707",18707,"AT1G13190",0.65645566
"18708",18708,"AT3G14660",0.002646974
"18709",18709,"AT4G23650",0.126552299
"18710",18710,"AT4G24805",0.430816417
"18711",18711,"AT5G53140",0.386555622
"18712",18712,"AT1G14740",0.71986263
"18713",18713,"AT3G29360",0.006625449
"18714",18714,"AT3G13410",0.33708169
"18715",18715,"AT3G45640",0.399134211
"18716",18716,"AT3G52850",0.345571448
"18717",18717,"AT4G30210",6.65653e-05
"18718",18718,"AT1G52870",0.001036528
"18719",18719,"AT2G27020",0.520487376
"18720",18720,"AT2G40840",0.00153119
"18721",18721,"AT2G47610",0.790528871
"18722",18722,"AT4G13270",0.052601207
"18723",18723,"AT5G06600",0.356712101
"18724",18724,"AT1G21000",0.000650885
"18725",18725,"AT2G35980",3.41429e-05
"18726",18726,"AT3G57150",0.371527848
"18727",18727,"AT4G35000",0.034231233
"18728",18728,"AT5G54310",0.006615534
"18729",18729,"AT1G67195",0.035361076
"18730",18730,"AT5G01410",0.010612524
"18731",18731,"AT5G42080",0.037583801
"18732",18732,"AT4G34920",0.615293822
"18733",18733,"AT5G48430",0
"18734",18734,"AT2G01250",0.876308541
"18735",18735,"AT3G17410",0.000834146
"18736",18736,"AT2G24180",0.002744193
"18737",18737,"AT3G58730",0.852552806
"18738",18738,"AT3G58840",0.64352402
"18739",18739,"AT5G38830",0.110538555
"18740",18740,"AT5G58350",0.000165637
"18741",18741,"AT5G56350",0.068236669
"18742",18742,"AT2G46370",0.040593339
"18743",18743,"AT3G07050",0.538125307
"18744",18744,"AT3G62530",0.178479988
"18745",18745,"AT4G16520",0.250115942
"18746",18746,"AT5G03660",0.32759147
"18747",18747,"AT1G47420",0.960287603
"18748",18748,"AT2G39210",2.7773e-05
"18749",18749,"AT3G11940",0.288720923
"18750",18750,"AT4G19810",0.002988297
"18751",18751,"AT5G58710",0.071212873
"18752",18752,"AT1G27290",0.130110177
"18753",18753,"AT1G66260",0.451059024
"18754",18754,"AT1G71040",0.043478973
"18755",18755,"AT2G05840",0.842553795
"18756",18756,"AT2G46330",0.921445835
"18757",18757,"AT1G11750",0.112601381
"18758",18758,"AT2G25970",0.220787002
"18759",18759,"AT5G23575",0.907487804
"18760",18760,"AT1G33960",0.337363768
"18761",18761,"AT2G01140",0.088091315
"18762",18762,"AT1G11840",0.029986223
"18763",18763,"AT2G32240",0.00080149
"18764",18764,"AT2G32480",0.006152971
"18765",18765,"AT3G57400",0.033527776
"18766",18766,"AT5G24160",0.984827908
"18767",18767,"AT2G35635",0.635397211
"18768",18768,"AT2G44100",0.003868413
"18769",18769,"AT3G09500",0.705323018
"18770",18770,"AT3G24420",0.458411494
"18771",18771,"AT5G19760",0.715813875
"18772",18772,"AT5G41020",0.708627109
"18773",18773,"AT1G30720",1.871e-05
"18774",18774,"AT4G05150",0.923704273
"18775",18775,"AT5G38480",0.795983514
"18776",18776,"AT5G40490",0.974219153
"18777",18777,"AT5G16660",0.451341498
"18778",18778,"AT2G42750",0.078108696
"18779",18779,"AT4G37520",0.000235338
"18780",18780,"AT5G44070",0.004375858
"18781",18781,"AT5G51970",0.021398983
"18782",18782,"AT1G07040",0.298564069
"18783",18783,"AT1G52360",0.076648598
"18784",18784,"AT3G51730",0.823817167
"18785",18785,"AT2G01450",0.000287575
"18786",18786,"AT1G78630",0.005656624
"18787",18787,"AT1G49240",0.19904798
"18788",18788,"AT4G12320",0.047732577
"18789",18789,"AT1G80440",0.386976392
"18790",18790,"AT1G31340",0.117877558
"18791",18791,"AT2G29650",0.107204481
"18792",18792,"AT5G60710",0.032344218
"18793",18793,"AT2G44610",0.350742876
"18794",18794,"AT3G18390",8.07464e-05
"18795",18795,"AT4G24820",0.026570365
"18796",18796,"AT3G10300",0.255795419
"18797",18797,"AT3G61260",0.084559602
"18798",18798,"AT4G24280",0.31639873
"18799",18799,"AT4G29670",0.173477046
"18800",18800,"AT5G57345",0.037825078
"18801",18801,"AT1G12920",0.127414481
"18802",18802,"AT1G61890",0.627749113
"18803",18803,"AT1G67430",0.040786894
"18804",18804,"AT1G80180",0.360341205
"18805",18805,"AT4G22220",0.484397604
"18806",18806,"AT4G22670",0.108218145
